jobname	jobnm	job_no	job_sub_id	job_id	prev	dependency	status	exit_code	cmd	trigger
011.mutect	mutect	20	739261	011.mutect_20	printreads_t;printreads_r	738919;739176	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_20.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_20.txt
011.mutect	mutect	21	739262	011.mutect_21	printreads_t;printreads_r	738920;739177	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_21.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_21.txt
011.mutect	mutect	22	739263	011.mutect_22	printreads_t;printreads_r	738921;739178	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_22.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_22.txt
011.mutect	mutect	23	739264	011.mutect_23	printreads_t;printreads_r	738922;739179	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_23.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_23.txt
011.mutect	mutect	24	739265	011.mutect_24	printreads_t;printreads_r	738923;739180	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_24.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_24.txt
011.mutect	mutect	25	739266	011.mutect_25	printreads_t;printreads_r	738924;739181	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_25.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_25.txt
011.mutect	mutect	26	739267	011.mutect_26	printreads_t;printreads_r	738925;739182	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_26.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_26.txt
011.mutect	mutect	27	739268	011.mutect_27	printreads_t;printreads_r	738926;739183	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_27.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_27.txt
011.mutect	mutect	28	739269	011.mutect_28	printreads_t;printreads_r	738927;739184	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_28.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_28.txt
011.mutect	mutect	29	739270	011.mutect_29	printreads_t;printreads_r	738928;739185	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_29.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_29.txt
011.mutect	mutect	30	739271	011.mutect_30	printreads_t;printreads_r	738929;739186	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_30.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_30.txt
011.mutect	mutect	31	739272	011.mutect_31	printreads_t;printreads_r	738930;739187	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_31.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_31.txt
011.mutect	mutect	32	739273	011.mutect_32	printreads_t;printreads_r	738931;739188	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_32.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_32.txt
011.mutect	mutect	33	739274	011.mutect_33	printreads_t;printreads_r	738932;739189	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_33.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_33.txt
011.mutect	mutect	34	739275	011.mutect_34	printreads_t;printreads_r	738933;739190	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_34.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_34.txt
011.mutect	mutect	35	739276	011.mutect_35	printreads_t;printreads_r	738934;739191	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_35.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_35.txt
011.mutect	mutect	36	739277	011.mutect_36	printreads_t;printreads_r	738935;739192	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_36.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_36.txt
011.mutect	mutect	37	739278	011.mutect_37	printreads_t;printreads_r	738936;739193	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_37.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_37.txt
011.mutect	mutect	38	739279	011.mutect_38	printreads_t;printreads_r	738937;739194	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_38.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_38.txt
011.mutect	mutect	39	739280	011.mutect_39	printreads_t;printreads_r	738938;739195	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_39.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_39.txt
011.mutect	mutect	40	739281	011.mutect_40	printreads_t;printreads_r	738939;739196	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_40.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_40.txt
011.mutect	mutect	41	739282	011.mutect_41	printreads_t;printreads_r	738940;739197	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_41.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_41.txt
011.mutect	mutect	42	739283	011.mutect_42	printreads_t;printreads_r	738941;739198	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_42.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_42.txt
011.mutect	mutect	43	739284	011.mutect_43	printreads_t;printreads_r	738942;739199	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_43.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_43.txt
011.mutect	mutect	44	739285	011.mutect_44	printreads_t;printreads_r	738943;739200	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_44.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_44.txt
011.mutect	mutect	45	739286	011.mutect_45	printreads_t;printreads_r	738944;739201	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_45.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_45.txt
011.mutect	mutect	46	739287	011.mutect_46	printreads_t;printreads_r	738945;739202	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_46.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_46.txt
011.mutect	mutect	47	739288	011.mutect_47	printreads_t;printreads_r	738946;739203	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_47.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_47.txt
011.mutect	mutect	48	739289	011.mutect_48	printreads_t;printreads_r	738947;739204	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_48.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_48.txt
011.mutect	mutect	49	739290	011.mutect_49	printreads_t;printreads_r	738948;739205	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_49.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_49.txt
011.mutect	mutect	50	739291	011.mutect_50	printreads_t;printreads_r	738949;739206	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_50.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_50.txt
011.mutect	mutect	51	739292	011.mutect_51	printreads_t;printreads_r	738950;739207	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_51.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_51.txt
011.mutect	mutect	52	739293	011.mutect_52	printreads_t;printreads_r	738951;739208	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_52.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_52.txt
011.mutect	mutect	53	739294	011.mutect_53	printreads_t;printreads_r	738952;739209	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_53.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_53.txt
011.mutect	mutect	54	739295	011.mutect_54	printreads_t;printreads_r	738953;739210	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_54.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_54.txt
011.mutect	mutect	55	739296	011.mutect_55	printreads_t;printreads_r	738954;739211	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_55.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_55.txt
011.mutect	mutect	56	739297	011.mutect_56	printreads_t;printreads_r	738955;739212	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_56.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_56.txt
011.mutect	mutect	57	739298	011.mutect_57	printreads_t;printreads_r	738956;739213	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_57.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_57.txt
011.mutect	mutect	58	739299	011.mutect_58	printreads_t;printreads_r	738957;739214	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_58.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_58.txt
011.mutect	mutect	59	739300	011.mutect_59	printreads_t;printreads_r	738958;739215	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_59.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_59.txt
011.mutect	mutect	60	739301	011.mutect_60	printreads_t;printreads_r	738959;739216	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_60.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_60.txt
011.mutect	mutect	61	739302	011.mutect_61	printreads_t;printreads_r	738960;739217	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_61.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_61.txt
011.mutect	mutect	62	739303	011.mutect_62	printreads_t;printreads_r	738961;739218	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_62.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_62.txt
011.mutect	mutect	63	739304	011.mutect_63	printreads_t;printreads_r	738962;739219	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_63.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_63.txt
011.mutect	mutect	64	739305	011.mutect_64	printreads_t;printreads_r	738963;739220	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_64.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_64.txt
011.mutect	mutect	65	739306	011.mutect_65	printreads_t;printreads_r	738964;739221	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_65.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_65.txt
011.mutect	mutect	66	739307	011.mutect_66	printreads_t;printreads_r	738965;739222	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_66.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_66.txt
011.mutect	mutect	67	739308	011.mutect_67	printreads_t;printreads_r	738966;739223	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_67.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_67.txt
011.mutect	mutect	68	739309	011.mutect_68	printreads_t;printreads_r	738967;739224	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_68.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_68.txt
011.mutect	mutect	69	739310	011.mutect_69	printreads_t;printreads_r	738968;739225	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_69.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_69.txt
011.mutect	mutect	70	739311	011.mutect_70	printreads_t;printreads_r	738969;739226	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_70.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_70.txt
011.mutect	mutect	71	739312	011.mutect_71	printreads_t;printreads_r	738970;739227	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_71.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_71.txt
011.mutect	mutect	72	739313	011.mutect_72	printreads_t;printreads_r	738971;739228	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_72.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_72.txt
011.mutect	mutect	73	739314	011.mutect_73	printreads_t;printreads_r	738972;739229	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_73.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_73.txt
011.mutect	mutect	74	739315	011.mutect_74	printreads_t;printreads_r	738973;739230	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_74.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_74.txt
011.mutect	mutect	75	739316	011.mutect_75	printreads_t;printreads_r	738974;739231	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_75.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_75.txt
011.mutect	mutect	76	739317	011.mutect_76	printreads_t;printreads_r	738975;739232	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_76.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_76.txt
011.mutect	mutect	77	739318	011.mutect_77	printreads_t;printreads_r	738976;739233	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_77.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_77.txt
011.mutect	mutect	78	739319	011.mutect_78	printreads_t;printreads_r	738977;739234	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_78.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_78.txt
011.mutect	mutect	79	739320	011.mutect_79	printreads_t;printreads_r	738978;739235	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_79.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_79.txt
011.mutect	mutect	80	739321	011.mutect_80	printreads_t;printreads_r	738979;739236	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_80.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_80.txt
011.mutect	mutect	81	739322	011.mutect_81	printreads_t;printreads_r	738980;739237	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_81.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_81.txt
011.mutect	mutect	82	739323	011.mutect_82	printreads_t;printreads_r	738981;739238	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_82.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_82.txt
011.mutect	mutect	83	739324	011.mutect_83	printreads_t;printreads_r	738982;739239	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_83.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_83.txt
011.mutect	mutect	84	739325	011.mutect_84	printreads_t;printreads_r	738983;739240	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_84.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_84.txt
011.mutect	mutect	85	739326	011.mutect_85	printreads_t;printreads_r	738984;739241	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/011.mutect/mutect_cmd_85.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_011.mutect_85.txt
